"Temperature","ADH_10_actual","moisture","pH_LRR","EC_LRR","BG_LRR","NAG_LRR","PHOS_LRR","LAP_LRR","Proteobacteria","Verrucomicrobia","Acidobacteria","Actinobacteria","Firmicutes","Bacteroidetes","Chloroflexi","Rokubacteria","Entotheonellaeota","Nitrospirae","Fusobacteria","Planctomycetes","Bacteria_unclassified","Gemmatimonadetes","Latescibacteria","Epsilonbacteraeota","Dependentiae","Cyanobacteria","Elusimicrobia","BRC1","Armatimonadetes","Patescibacteria","Chlamydiae","WPS-2","WS2","FBP","Fibrobacteres","Hydrogenedentes","Spirochaetes","Tenericutes","Deinococcus-Thermus","Omnitrophicaeota","FCPU426","WS4","Kiritimatiellaeota","p__Ascomycota","p__Basidiomycota","p__Mortierellomycota","k__Fungi_unclassified","p__Rozellomycota","p__Chytridiomycota","p__Mucoromycota","p__Glomeromycota","p__Monoblepharomycota","p__unclassified_Fungi","p__Zoopagomycota","p__Kickxellomycota","p__Olpidiomycota","p__Aphelidiomycota","p__Blastocladiomycota","p__Basidiobolomycota"
22.966,0,0.566003866335266,-0.0177721697457978,0.0282111656534555,0.920521307021353,0.0622221459898115,0.694636182136923,-0.251270636311634,2982.34015044664,735.925011753644,1858.10413728256,1004.49576868829,18.6589092618712,1171.10366713681,527.444757874941,211.124823695346,25.2703338034791,34.0855665256229,0,806.006111894687,115.185707569347,143.100611189469,153.82581100141,0,96.2329572167372,14.3982134461683,19.6873530794546,5.58298072402445,13.8105312646921,32.9102021626704,11.459802538787,0.146920545369064,2.79149036201222,0.440761636107193,1.32228490832158,5.14221908791725,2.35072872590503,0.293841090738129,0,2.35072872590503,1.32228490832158,0,2.79149036201222,2385.9768550034,507.1477195371,203.734318778567,4574.54050374404,707.964601769911,689.973743071088,9.48166877370417,615.09287173004,0,270.835359330935,10.6972673344355,0,23.8257317903336,0.729359136438782,0,0
20.371,1543.201,0.430131570795775,-0.0477906638363484,1.02786953668609,0.144835103985646,0.373000563694356,0.25158086175731,0.200665612285328,2885.72121380075,925.592351392545,1379.90162117223,2372.35000692809,179.437439379243,311.244284328668,579.01482610503,258.93723153665,74.8233337952058,47.4573922682555,0,739.226825550783,93.5291672440072,67.3756408479978,31.8691977275876,0,20.0914507413052,3.11763890813357,3.81044755438548,1.90522377719274,6.5816821393931,3.98364971594845,10.9117361784675,0.173202161562976,0.346404323125953,0,0.866010807814881,0.346404323125953,0.346404323125953,0.346404323125953,0,0.519606484688929,0.173202161562976,0,0,5407.67529952179,1399.31097132475,592.016180175857,1513.46348319421,552.594141542259,281.781876146239,109.353307166241,32.3946317467391,0,86.8998851618875,16.7972164612721,6.34180621497009,0,1.37120134377732,0,0
20.444,2970.8,0.597755917833163,-0.081480522443164,1.57379746054277,0.273154324215605,0.5748158397223,1.00522993889893,-0.0606218123633336,2987.29329852045,1000.17406440383,1457.26718885988,1932.46301131419,260.748476936466,344.821583986075,590.426457789382,233.072236727589,63.881636205396,40.0348128807659,1.21845082680592,776.675369886858,97.6501305483029,84.769364664926,64.5778938207137,0,22.6283724978242,3.1331592689295,4.35161009573542,2.95909486510009,6.96257615317668,5.22193211488251,16.5361183637946,0.174064403829417,0.522193211488251,0,0.348128807658834,0.174064403829417,0.522193211488251,0,0,0.348128807658834,0.522193211488251,0,0.348128807658834,7004.60737179487,1093.14903846154,551.282051282051,814.102564102564,319.511217948718,91.9471153846154,68.7099358974359,14.6233974358974,0.200320512820513,27.8445512820513,4.40705128205128,9.21474358974359,0.200320512820513,0.200320512820513,0,0
21.826,3542.968,0.501552291417301,-0.101352494260288,2.19344296091753,0.583039568132161,1.20049687993775,1.8440056832433,-0.797114145842329,3228.61877656892,812.978840934745,1349.28068784975,1992.6988015467,306.218027235392,378.749669764873,542.546292960588,238.729975742729,67.4880514926628,25.2179551840911,0.240171001753248,749.813867473641,98.2299397170786,75.8940365540265,64.1256574681173,0,33.3837692437015,1.92136801402599,4.08290702980522,2.16153901577924,5.76410404207796,6.72478804909095,11.5282080841559,0,0.480342003506497,0,1.44102601051949,0,0.240171001753248,0.240171001753248,0,0.720513005259745,0.240171001753248,0,0.240171001753248,7945.69830105285,1546.37964200232,166.076856433826,205.870692060322,60.7920588537613,36.1228175797712,25.2566041614661,3.81785876859371,0.146840721868989,6.31415104036651,2.34945154990382,1.02788505308292,0,0,0,0
20.664,0,0.432662166191064,-0.0159771009360145,0.292900462059009,-0.32381859851505,0.436178667390476,0.341486874220009,-0.030383683729352,2670.54728756601,498.919827172348,1311.68987037926,2774.24387902064,812.530004800768,458.233317330773,497.11953912626,58.8094095055209,30.9649543927028,50.528084493519,0,478.636581853097,63.0100816130581,175.588094095055,19.5631301008161,0,10.0816130580893,5.7609217474796,7.081132981277,4.20067210753721,16.6826692270763,20.2832453192511,16.5626500240038,5.16082573211714,1.56024963994239,2.04032645223236,4.20067210753721,0.480076812289966,0,4.3206913106097,0,0,0.600096015362458,0,0.600096015362458,8258.20790379712,718.941927034241,198.537509797891,374.453054461389,254.497107761914,89.6941073749591,33.2384136843045,5.25861470229296,7.83831248077629,56.5549128359808,0,0.0992191453262822,0,1.48828717989423,1.19062974391539,0
20.65,1445.51502,0.423928414441673,-0.0457460217882038,1.25657841861262,-0.345687567689062,0.781371511157836,0.0637391050380894,-0.110380200286781,3481.93192143706,435.171594324457,1398.89564548822,1799.53868735584,379.254910183826,1128.39868595792,503.389948976026,39.7008457398476,16.0760466904313,45.5720975746138,0,345.425316278745,58.9921017683651,222.268819459006,39.1416788984413,30.8939679876983,8.10791920039142,5.59166841406305,6.29062696582093,4.05395960019571,16.2158384007828,17.8933389250017,8.52729433144615,1.81729223457049,2.37645907597679,0.279583420703152,0.419375131054729,1.25812539316418,0,0.978541972461033,0,0.559166841406305,0.419375131054729,0,0.559166841406305,7160.42940211719,549.798717757567,695.541971074996,917.325182644998,315.528552258834,229.983599224691,31.1241985984792,13.0460712688236,13.6051886089161,62.0620247502609,0,0.931862233487401,0,2.42284180706724,8.20038765468913,0
20.108,2962.59226,0.475062574390679,0.00142755199118532,2.91325424249706,0.395943180503164,0.74009071562033,0.525740432880301,-0.122920798054033,3181.09802300751,240.752221533375,981.263346421437,1393.07937820027,2243.92092030034,609.170857155978,677.366765401483,6.88847558035407,3.6738536428555,29.2760212165048,0,314.114486464146,47.5304815044431,110.215609285665,10.4475212968703,64.4072466763105,2.87019815848086,17.4508048035636,2.29615852678469,2.64058230580239,29.2760212165048,11.0215609285665,7.347707285711,3.78866156919474,0.114807926339235,0.459231705356938,0.114807926339235,0,0,6.88847558035407,0.344423779017703,0.229615852678469,0,1.95173474776699,0,6254.14536410115,1898.31767306895,847.208788171894,867.331076412878,28.2402929390631,34.7174243471052,13.4724333287274,24.5267375984524,2.50449081110958,28.3266546911704,0,0.604532264750587,0,0.604532264750587,0,0
22.172,3504.55394,0.518848561796769,0.0504066384997008,2.78983913218341,0.267942448986592,1.49307109128555,0.733751736927575,0.802002361119011,3384.37808097192,223.738192920523,658.652164233693,2282.383996438,2246.12791400312,225.646407785517,393.251280094139,31.4855452723977,11.4492891899628,13.6755398657889,0,368.285468943803,36.7331361511306,76.0105587889196,5.24759087873295,5.72464459498139,2.70330439207455,1.43116114874535,1.9082148649938,3.180358108323,6.83776993289444,3.4983939191553,10.654199662882,0.15901790541615,0,0.47705371624845,3.4983939191553,0,0,1.9082148649938,0.15901790541615,0,0,0.3180358108323,0,7261.26814362109,2197.8021978022,136.921901627784,234.765234765235,56.1203502379973,60.2338837632955,29.6762061467944,0,0.881471469706764,20.5676676264912,0,0.587647646471176,0,0.881471469706764,0,0.293823823235588
22.966,4583.2796,0.449608999736886,-0.106710954755698,3.55980741345181,0.26147331180616,1.58362551966258,1.11104898940623,-0.342344939911246,2597.54256287206,272.585392635822,906.262550264604,1776.27866543981,2869.2637347554,335.724344081867,455.90186519173,17.5894341387532,4.82946891092934,22.9781047130533,0,398.5582764388,47.9388335053302,168.777229308268,18.6570009506428,61.3596734262286,6.76125647530108,2.4909892277425,1.32174938614908,2.44015271289061,11.4382158416748,4.77863239607745,10.1164664555257,0.711711207926429,0.305019089111327,0.0508365148518878,1.01673029703776,0.305019089111327,0,2.94851786140949,0,0.152509544555664,0,0.305019089111327,0,8236.92700498773,855.484522207268,665.772702082179,145.623861927005,32.2618953368696,30.6290079961998,15.3392447153828,0.940147256749268,1.28651729870952,14.2011717203705,0.0494814345657509,0.247407172828755,0,0.54429578022326,0.692740083920513,0
18.024,0,0.457279492993779,0.0198550533099797,-0.705504882790224,-0.463532345257232,-0.653841855251062,0.112418052649891,-0.910377332024476,2178.55680521313,1143.94487180604,2506.99120980599,987.045571362611,21.5181161629801,728.741059527647,458.327162483556,113.688832359065,34.6729159225348,60.8953975624417,0,890.170489689599,124.839920896966,191.833570003572,207.079198863983,0,107.677698694103,27.8777213447516,62.1150478712746,6.18536942336676,23.5218273846342,83.6331640342547,11.238206417103,1.30676818803523,2.09082910085637,0.0871178792023487,2.70065425527281,1.30676818803523,1.04541455042818,0,0,13.1547997595547,6.70807669858085,0,1.04541455042818,4069.05121150262,1565.45664329458,326.440046152481,2410.93458773409,497.204224727079,389.278423715275,60.8857726102778,232.892517972841,0,411.999644980918,10.6505724682702,19.3485399840241,0.710038164551345,2.84015265820538,2.30762403479187,0
18.853,2639.949,0.487699509562439,-0.0298529631496813,1.92807308236289,-0.512311939113751,0.0295274499450956,0.0237640055400924,-0.195602577578769,3907.15350467672,637.541566334136,1158.28787655413,1687.87983029469,792.176519730699,697.167755991286,338.59157698167,102.052516913198,36.3654233623274,31.4511769620129,0.327616426687634,410.503382639605,49.3062722164889,69.1270660310908,28.5026291218242,6.22471210706505,4.75043818697069,4.58662997362688,9.00945173390994,2.62093141350107,11.1389585073796,6.22471210706505,6.22471210706505,0.655232853375268,0.491424640031451,0,0.819041066719085,0.163808213343817,0,0.163808213343817,0,0.163808213343817,0,0,0.327616426687634,5382.49211356467,550.736067297581,1590.43112513144,853.487556957588,344.593410445145,115.886785839467,1020.19803715387,21.0304942166141,0.21906764808973,102.304591657904,4.16228531370487,7.01016473887136,2.84787942516649,1.97160883280757,2.1906764808973,0.43813529617946
20.841,3573.444,0.448079677910641,-0.0939917880510665,1.76126249810595,-0.378445236769649,-0.190836055641158,0.134182779977717,-0.492177302289768,3639.03245086664,744.647189115072,1254.96607249587,1863.90324508667,462.855535632669,766.269380866997,361.776183946841,106.52884716802,57.6591780051331,43.2443835038498,0.175790176844918,435.608058221707,70.3160707379672,90.3561508982878,40.0801603206413,1.58211159160426,6.32844636641704,3.69159371374328,9.31687937278065,1.23053123791443,11.2505713180747,15.2937453855079,5.97686601272721,0.703160707379672,0.351580353689836,0,0.703160707379672,1.05474106106951,0.175790176844918,0.175790176844918,0,3.16422318320852,0.87895088422459,0,0.703160707379672,3382.63184162369,3402.92796539677,2569.62235900848,252.537015471635,80.1863250707037,35.4350357677591,234.73631675262,4.32540342705041,0,33.7714190650474,0.332723340542339,2.49542505406754,0,0.332723340542339,0.665446681084678,0
24.24,0,0.514032394301354,-0.0247285327757236,0.265298327915625,0.43631973504642,0.732708591783654,0.123390286537346,0.299921883267261,3784.59571748162,598.657718120805,706.551613934164,1971.36465324385,554.809843400447,839.373601789709,548.418024928092,18.9197826781719,6.39181847235538,21.8600191754554,0.127836369447108,557.622243528284,70.054330457015,179.737935442633,12.9114733141579,0.127836369447108,6.77532758069671,6.90316395014382,3.83509108341323,7.92585490572068,11.888782358581,30.2972195589645,20.198146372643,1.91754554170661,0.383509108341323,24.2889101949505,4.60210930009588,1.27836369447108,2.68456375838926,1.27836369447108,1.27836369447108,0.511345477788431,1.78970917225951,0,0.255672738894215,6402.96729478016,463.504440112627,949.20944336149,1116.79662118259,811.40350877193,102.068442711718,15.1613601906,26.5323803335499,44.6718648473034,49.0036820446177,10.8295429932857,0.541477149664284,0,0,7.30994152046784,0
27.011,1507.78,0.449905239392117,-0.0432343989734313,0.990037473871083,0.778328057144623,0.410503292733352,0.278606899842634,0.433925260451881,3973.29592869445,565.59720175423,818.611175227713,1729.37270289945,494.664512348857,730.367003426786,590.010830773601,65.5173026047123,16.8675982315655,16.7788213987678,0.177553665595426,617.709202606488,71.0214662381705,170.629072637205,16.8675982315655,0.355107331190853,6.83581612542391,9.4991211093553,5.68171729905364,7.81236128619875,25.4789510129437,22.282985032226,31.249445144795,0.621437829583992,2.66330498393139,0.798991495179418,1.77553665595426,0.798991495179418,1.68675982315655,0.976545160774844,0.887768327977131,0.798991495179418,0.177553665595426,0.532660996786279,0.710214662381705,6323.06792191905,512.206797510771,857.40120206372,874.953459922344,1099.40960587203,140.684006169885,38.2958353279081,3.98914951332376,81.1127067709164,51.3270570714324,15.6906547524068,0.797829902664752,0,1.063773203553,0,0
21.819,3103.803,0.389339678818814,-0.0221411258772135,1.47100480850534,0.405959981584547,0.0703903549833766,0.483422116151065,-0.0713648106418083,5399.49206176746,431.068435849031,753.079545300213,670.641441784031,381.768548573291,921.351061373606,402.140402819465,32.1875297089541,2.85205959446429,21.8657902242262,23.3597262022789,370.224497833793,77.9562955820239,247.585935271828,45.9045782347109,81.6232293463351,8.28455406011055,23.4955385639201,5.16086974236395,4.0743708492347,22.0016025858674,35.4470263883419,10.4575518463691,2.03718542461735,1.49393597805272,13.3096114408334,1.35812361641157,2.30881014789966,2.17299778625851,0.814874169846939,0.135812361641157,1.08649889312925,1.62974833969388,0,1.08649889312925,6288.72707989149,819.209039548023,1966.59120112586,509.902302718799,325.419649595138,12.5435966468825,35.4892002692284,20.2941116482082,5.60892532990679,14.6851863183014,0.611882763262559,0,0,0.10198046054376,0.815843684350079,0
20.262,4567.716,0.44961968578802,-0.142268464027532,2.40992051355907,0.657521152775424,1.18778637368859,0.691909206020834,-0.94574991381017,3552.46750302298,406.684552599758,397.237756952842,1807.17200725514,1997.43047158404,665.621221281741,427.373035066506,29.4740024183797,5.29020556227328,14.3591293833132,7.36850060459492,404.039449818622,61.2152357920193,103.914752116082,9.44679564691657,32.8748488512696,5.66807738814994,3.49531438935913,1.70042321644498,5.95148125755744,8.50211608222491,11.6195586457074,15.4927448609432,2.36169891172914,0,4.43999395405079,1.51148730350665,0.377871825876663,1.22808343409915,1.03914752116082,12.7531741233374,0.566807738814994,0.566807738814994,0,0.377871825876663,7609.75609756098,646.563192904656,1453.48115299335,180.221729490022,72.0177383592018,12.9490022172949,9.75609756097561,1.06430155210643,3.72505543237251,8.3370288248337,1.59645232815964,0.177383592017738,0,0,0.354767184035477,0
19.584,0,0.419805241177678,0.00976979159580503,0.0235185529043681,-0.800238348522895,-0.417918153729293,-0.232543953838201,0.781229431025384,3105.63140208763,907.777471144949,1754.51697212708,1319.29676466291,25.32426421649,1084.72265060632,441.875943572345,25.32426421649,3.24670054057564,35.3890358922745,0,723.364880440253,84.7388841090242,262.008733624454,26.2982743786627,0,15.0971575136767,27.5969545948929,14.6101524325904,8.76609145955423,39.7720816220516,53.4082238924693,12.4997970812162,8.1167513514391,4.22071070274833,1.62335027028782,3.5713705946332,2.92203048651808,3.24670054057564,0,0,2.11035535137417,1.7856852973166,0,1.13634518920147,4911.00552202389,530.114293052523,157.698728650315,2479.00346731732,943.623988699114,277.385385899576,118.402465647875,185.437267240272,157.441890330037,222.165147039938,0,2.82522152305124,7.44831128804418,5.90728136637986,1.54102992166431,0
29.444,1510.142,0.31946503239366,0.0182461202278048,0.183189441183118,-0.784452866455258,-0.392573715062341,-0.353367008857647,-0.282724702547651,3437.25259698198,940.431350910443,1667.46635318955,1184.89552095579,59.0168653887676,1015.88177434446,394.045534150613,47.8612383945493,5.39788402946045,23.0309718590313,0,655.303121176499,75.9302353477437,280.450063575079,28.7887148237891,0,7.43708466281218,20.1521003766523,17.7530408080033,6.11760190005518,32.0274452414654,72.0917400379051,9.35633231773145,2.75891850394645,4.43826020200082,1.55938871962191,1.07957680589209,1.91924765491927,1.91924765491927,0.239905956864909,0,2.39905956864909,1.19952978432454,0,1.79929467648682,4341.62050050487,561.089430450564,411.811259995088,2871.48977976694,1002.64716316895,140.545261032121,125.808476380209,161.558824332069,90.0581284283492,284.911169936959,0,0.545806838959692,0,6.54968206751631,0,0
26.138,2847.791,0.211377974805399,0.0543767708780718,0.015060854362925,0.0104749010515832,0.640280543685171,0.155778012451948,-0.226880481879305,4010.46698872786,750.201288244766,1252.01288244767,1033.81642512077,194.243156199678,1197.46376811594,450.281803542673,26.5700483091787,4.62962962962963,31.1996779388084,0,540.257648953301,69.645732689211,246.779388083736,14.4927536231884,0,5.03220611916264,19.9275362318841,11.8760064412238,12.0772946859903,31.1996779388084,55.7568438003221,7.2463768115942,9.05797101449275,4.42834138486312,0.402576489533011,3.4219001610306,6.44122383252818,3.22061191626409,0,0.201288244766506,3.22061191626409,2.21417069243156,0.201288244766506,1.81159420289855,4189.53779312218,1288.47683146808,2128.90587117171,1465.17446709467,484.706247454274,178.249316290707,164.090230230618,20.5597687995811,21.5295692146556,56.0544639913106,0,0.581880249044747,0,0.775840332059662,1.35772058110441,0
14.131,4578.995,0.247187343695441,-0.0355403431929757,0.774314273453837,-0.41179202768142,0.153201431186564,0.333982093681229,-0.441490542458276,3469.61820567859,860.639477512487,1073.45954689264,1981.40367653791,414.754982248039,595.733425568927,552.294529954527,39.2679477919409,15.0561043347338,36.5212260551989,0,617.808929897558,66.7351651593607,147.305669437125,17.3959043326992,0.81384347755318,4.0692173877659,14.6491825959572,10.0713130347206,7.01939999389617,20.8547391123002,29.2983651919145,12.0041912939094,0.508652173470737,2.23806956327124,0.203460869388295,1.42422608571806,2.33979999796539,0.508652173470737,0.508652173470737,0,4.17094782246004,0.508652173470737,0.40692173877659,0.40692173877659,6490.15292905095,1069.94623805677,1828.46318838965,375.497924733279,51.25490960751,11.4209309451517,145.12939079083,6.96398228362907,4.17838937017744,15.8778796066743,0,0.557118582690326,0,0.557118582690326,0,0
