Biome_US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cropland biome,3,0,3,0,0,1,13,0,0,0,1,0,1,0,2,0,1,0,3,2,0,1,8,2,6,0,40,12,0,0,2,0,3,12,3,103,1,0,29,0,0,13,0,0,7,74,2,0,17,0,0,0,0,0,2,0,2,8,2,1,0,0,2,1,0,3,0,76,4,3,2,1,0,0,0,14,0,64,0,6,41,0,0,1,0,0,1,0,283,1,0,0,18,0,0,0,13,0,11,5,0,26,3,0,2,11,0,4,1,0,1,4,0,32,10,0,12,2,1,5,0,0,0,1,1,0,2,0,12,3,0,3,0,0,0,0,0,2,0,0,0,0,0,9,21,0,26,3,4,0,0,3,0,0,2,2,10,0,0,10,0,0,23,2,1,1,0,2,2,2,32,8,0,3,0,0,5,3,3,1,0,0,33,30,0,2,3,1,16,0,2,0,0,115,0,2,1,23,4,4,0,0,0,0,15,0,0,3,0,2,110,3,0,10,3,0,6,0,3,0,1,0,7,5,0,0,2,0,1,1,6,1,3,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cropland biome,2,0,2,0,0,1,3,1,0,0,0,0,0,0,4,0,0,1,0,2,0,1,1,1,4,5,35,19,0,3,1,0,14,34,6,110,1,0,41,0,1,18,1,1,2,43,0,0,12,0,0,1,0,0,0,0,2,7,4,1,0,1,2,1,0,2,0,138,2,5,3,4,0,2,0,16,0,40,3,7,24,0,0,0,1,0,3,0,40,0,0,3,15,0,0,2,5,0,17,6,1,37,7,0,4,9,1,5,0,0,0,3,0,21,6,0,12,2,0,6,0,0,0,5,0,1,0,2,4,6,1,5,0,0,1,0,0,0,1,1,1,0,0,8,23,1,22,8,3,0,0,3,0,0,0,0,8,0,0,15,0,0,42,2,3,0,0,0,1,1,19,8,0,4,0,0,5,7,1,0,0,0,69,28,0,5,6,0,15,0,1,0,1,154,0,1,0,18,0,4,1,0,0,0,20,1,1,2,0,0,216,0,1,4,19,0,0,1,5,0,0,0,2,6,0,0,0,0,0,1,6,2,2,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cropland biome,2,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,1,0,0,4,14,0,66,6,14,0,0,2,0,14,10,0,87,0,0,12,0,3,4,0,5,0,24,1,0,19,1,0,1,0,1,1,0,3,5,3,0,0,0,23,0,0,1,0,152,2,4,0,1,0,1,0,6,0,14,0,6,15,0,0,1,0,0,7,0,39,2,1,3,15,0,0,1,12,5,11,4,1,124,10,0,10,5,1,9,0,1,1,4,0,32,9,0,3,1,0,18,0,0,0,0,0,1,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,5,10,0,4,13,2,1,0,3,0,0,1,1,5,0,0,3,0,0,29,3,1,1,0,0,2,0,23,8,0,1,0,0,0,3,0,0,1,0,43,7,0,3,7,0,49,0,1,0,0,79,0,0,1,2,0,0,0,0,0,0,23,0,0,2,0,0,101,3,0,2,37,0,1,0,10,0,0,1,4,2,0,2,1,0,0,0,6,1,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cropland biome,3,1,0,0,0,3,3,2,0,0,0,0,1,1,3,0,0,0,1,2,0,1,6,9,2,5,25,12,1,6,1,0,4,18,3,105,6,1,36,0,1,17,0,1,1,47,0,0,18,2,0,0,1,1,0,1,1,9,6,3,0,0,5,0,1,1,0,160,2,4,2,6,0,2,0,10,0,43,2,8,18,0,1,1,0,0,3,0,37,1,1,2,13,1,0,1,10,0,12,13,0,35,8,0,3,10,0,14,0,0,0,2,0,38,10,0,16,3,2,4,0,0,6,0,3,0,0,0,3,0,5,5,0,0,0,1,0,2,1,0,0,0,1,18,33,0,13,10,2,1,0,0,0,0,0,0,8,0,0,44,0,1,26,2,0,0,0,0,6,1,28,7,0,1,0,0,2,10,1,0,0,1,26,23,3,5,1,0,21,0,2,0,0,75,0,1,1,16,0,5,1,1,0,0,24,0,1,3,1,1,122,1,0,14,17,0,0,0,6,0,1,2,1,1,0,1,1,1,1,0,2,5,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cropland biome,0,0,5,0,0,2,2,1,0,0,0,0,0,0,2,0,0,0,4,4,0,1,9,7,4,6,28,12,0,12,0,0,6,17,2,90,2,1,22,0,3,20,0,1,1,57,0,0,14,0,3,2,0,2,1,0,2,6,4,0,0,0,3,0,1,5,0,132,1,6,0,3,0,5,0,16,0,37,3,5,26,0,0,1,0,1,6,2,43,0,1,1,17,0,0,0,14,0,11,11,1,29,7,1,3,5,0,12,0,0,1,3,0,26,10,2,4,4,0,4,0,0,2,0,6,0,0,1,6,3,0,5,0,0,0,1,0,0,0,0,0,0,0,9,14,1,11,10,2,1,0,4,0,0,1,0,5,0,0,16,0,0,50,2,6,0,0,0,6,0,26,10,0,0,1,0,6,5,0,0,0,0,30,25,0,0,3,0,23,0,3,0,1,99,0,0,2,17,0,3,0,0,0,0,18,0,0,2,0,1,139,0,0,2,14,1,1,0,5,0,0,3,4,1,1,1,2,0,0,0,3,3,1,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cropland biome,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,2,0,2,3,0,2,6,6,2,76,7,11,0,1,1,0,13,9,0,133,0,2,13,0,3,11,0,3,0,33,1,0,13,0,1,1,0,0,0,0,1,1,9,0,0,0,22,0,0,0,0,148,3,1,1,5,0,3,0,1,0,5,0,5,14,0,0,0,0,0,10,0,33,1,0,2,21,0,0,1,16,0,5,7,2,89,10,0,6,7,0,8,0,0,0,2,0,12,7,0,1,1,0,10,0,0,0,1,1,0,0,0,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,6,16,0,2,16,0,3,0,2,0,0,0,0,12,0,0,7,0,0,24,1,0,0,0,0,5,0,26,10,0,1,1,3,0,4,0,0,0,0,25,6,1,0,2,0,41,0,1,0,0,64,0,0,0,2,0,0,1,0,0,0,32,0,0,2,0,3,107,2,0,1,60,0,3,0,11,0,0,3,2,1,1,1,0,1,0,0,8,2,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
forest biome,0,6,0,6,0,7,0,2,125,1,0,0,6,2,0,0,8,1,0,38,0,2,0,0,0,0,0,0,0,0,0,0,2,4,0,4,0,6,0,0,0,0,0,0,1,0,0,134,0,0,0,5,0,0,0,0,0,4,0,60,6,64,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,3,0,0,0,21,1,0,1,0,0,2,0,9,0,0,0,1,0,0,0,0,0,53,2,0,0,1,425,0,0,48,48,10,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,2,0,0,5,0,0,0,2,0,126,22,0,1,0,1,0,0,0,0,0,2,0,0,0,9,0,0,3,3,5,0,0,0,0,0,0,2,0,0,13,0,0,0,16,0,0,0,0,0,0,0,197,0,0,0,0,0,0,3,0,0,0,40,2,0,7,0,0,1,0,0,0,2,40,11,0,0,0,0,13,18,0,0,0,0,0,0,0,8,1,15,38,28,1,0,0,0,0,0,30,0,0,0,0,0,6,0,1,0,2,34,7,3,0,0,14,11,7,0,2,6,66,11,0,0,10,6,1,0,0,1,0,12,33,14,0,6,0,0,1,0,3,0,89,14,0,0,9,0,0,0,0,7,0,31,0,0,71,0,0,0,0,0,0,0,6,26,10,11,1,0,0,0,0,0,0,11,0,0,4,10,0,0,0,0,0,0,0,33,0,18,5,0,0,3,0,2,1,0,17,79,2,2,0,1,0,0,0,0,0,52,6,0,1,40,0,0,0,0,0,6,0,9,0,0,0,1,35,0,5,0,0,1,2,24,0,4,0,7,0,0,2,0,0,3,14,0,54,0,1,0,0,31,0,0,9,11,0,0,13,2,0,0,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,10,0,21,1,4,0,21,43,11,4,86,0,4,0,1,0,0,0,5,8,3,0,0,1,6,6,256,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
forest biome,0,1,0,1,2,18,0,0,0,1,0,0,4,0,0,14,21,32,0,15,0,5,0,0,0,0,0,0,0,0,0,0,6,2,1,3,0,5,0,0,3,0,0,0,0,1,0,79,0,0,0,16,0,14,0,2,0,0,0,219,2,6,5,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,10,6,0,0,16,0,0,2,0,0,2,0,73,0,0,2,3,0,2,0,0,0,43,5,0,0,2,817,0,0,49,19,0,0,0,0,0,0,0,0,0,0,3,0,0,0,17,0,2,4,0,0,0,0,0,0,0,0,216,0,0,4,0,0,0,0,0,4,0,6,0,0,0,1,0,0,63,3,0,0,0,0,0,0,0,2,0,0,5,0,0,0,35,1,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,2,22,0,0,1,0,0,0,1,0,0,7,19,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,7,81,132,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,2,14,0,1,0,0,0,5,0,0,5,2,76,12,0,0,11,4,0,0,0,0,0,20,3,0,0,2,0,0,2,0,1,0,7,18,1,3,0,0,0,0,0,0,0,4,18,0,3,0,0,0,0,0,1,5,28,0,31,9,0,0,0,0,0,0,6,18,0,0,0,14,0,8,2,0,0,0,0,5,0,0,12,1,0,0,0,2,0,0,0,19,0,10,0,1,1,0,0,0,2,33,2,4,0,6,0,0,0,0,0,0,0,0,0,0,0,20,3,0,0,0,0,3,18,0,0,2,0,4,22,0,3,0,48,3,16,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,3,67,0,0,61,2,0,0,0,17,5,0,0,21,243,0,0,0,0,0,0,0,0,1,0,0,1,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
forest biome,0,4,2,5,0,4,0,8,76,0,0,0,0,1,0,0,5,2,0,23,0,2,0,0,0,0,0,0,0,0,0,1,5,20,0,4,0,1,0,0,0,0,0,0,0,1,0,107,0,0,0,10,0,0,0,1,0,7,0,94,13,122,17,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,0,6,0,0,0,44,0,0,7,0,0,2,0,5,0,0,0,1,0,0,0,0,0,24,3,0,0,0,322,0,1,17,60,24,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,2,0,0,6,1,0,0,4,0,112,70,1,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,5,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,17,0,0,0,0,0,0,0,119,0,0,0,2,0,0,5,0,0,1,39,6,0,7,0,0,1,0,0,0,2,72,34,0,0,0,0,12,24,0,0,0,0,0,0,0,1,2,21,23,7,4,0,0,0,1,1,35,0,0,0,0,0,14,0,0,0,2,5,6,3,0,0,23,5,3,0,21,7,25,39,0,0,4,2,1,0,0,1,0,14,55,34,0,6,0,0,2,0,4,3,80,38,0,0,44,1,1,0,0,27,0,13,0,0,127,0,4,0,0,0,0,0,1,76,11,15,0,0,0,0,0,0,8,8,0,0,4,24,0,0,2,0,0,0,0,21,0,37,3,0,0,0,0,0,11,0,15,87,2,6,0,7,2,1,0,0,1,56,0,2,0,30,0,0,0,0,0,2,0,36,0,0,0,5,44,0,6,0,0,1,1,64,0,13,0,9,0,0,0,0,1,5,9,0,80,0,0,0,0,87,0,0,15,6,0,0,16,7,0,0,0,0,3,0,0,0,0,0,1,0,2,0,0,0,0,1,4,0,0,0,0,0,0,3,0,0,0,0,0,2,14,10,11,0,30,1,0,0,13,94,3,2,130,0,2,3,2,0,0,0,13,2,8,0,1,0,29,6,315,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
forest biome,0,1,4,4,5,15,0,0,0,0,0,0,3,0,1,4,15,38,0,15,0,7,0,0,0,0,0,0,0,0,0,0,12,0,0,3,2,1,0,0,3,0,0,0,0,2,4,144,0,0,0,8,0,6,0,1,0,0,3,95,22,38,13,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25,3,0,0,27,0,0,4,0,2,2,0,51,0,0,0,1,0,4,0,0,0,49,1,0,0,0,588,0,0,25,21,0,0,0,0,0,0,0,0,0,5,3,0,0,0,28,0,1,3,0,0,2,0,0,0,0,0,150,4,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,36,1,0,0,0,0,0,0,0,8,0,0,1,0,0,0,25,3,0,0,0,0,0,0,50,0,0,0,1,0,0,2,0,0,0,14,1,0,5,0,0,0,0,0,0,63,17,1,0,0,0,0,18,20,0,0,0,0,0,0,0,0,0,18,24,17,33,7,0,0,1,0,3,0,0,0,2,0,1,0,0,0,1,21,0,3,0,0,3,3,0,0,6,2,19,0,0,0,14,1,0,0,0,0,0,33,3,0,1,1,0,0,2,0,3,0,18,29,0,2,0,0,0,0,0,0,0,6,6,0,1,0,1,0,0,0,5,5,66,0,51,7,0,0,0,0,0,0,12,17,0,0,0,9,0,28,2,0,0,0,0,8,0,1,28,3,0,0,0,5,0,0,1,41,0,3,0,5,0,0,0,0,3,33,7,2,0,3,0,0,0,0,0,0,0,0,0,0,0,44,1,0,0,0,0,2,14,0,0,5,0,12,115,0,21,0,57,4,17,0,10,0,1,0,0,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,32,0,4,25,44,0,0,10,23,36,0,0,5,187,0,0,0,0,1,0,0,0,4,0,1,7,688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
